user_id,locale,birthyear,gender,joinedAt,location,timezone,count,lat,lng
1734613274,ID,1995.0,male,2012-10-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
2964679319,US,1993.0,female,2012-10-29,Kulon  07,420.0,10.0,-6.247654199999999,106.90385479999999
3309785855,GB,,male,2012-05-09,,-240.0,,,
495494998,ES,1994.0,female,2012-10-31,Santo Domingo  Dominican Republic,-240.0,1442.0,18.4860575,-69.93121169999999
1000602422,ID,1993.0,female,2012-10-31,Jakarta  Indonesia,420.0,394.0,-6.1744651,106.822745
1250261871,US,1985.0,female,2012-04-14,,360.0,,,
875145825,US,1994.0,female,2012-10-13,Medan  Indonesia,540.0,4509.0,3.5951956,98.6722227
3162949248,US,1981.0,male,2012-11-10,Torrance  CA,-510.0,193.0,,
264859567,US,1992.0,male,2012-11-24,Lakewood  California,-480.0,5.0,33.853626899999995,-118.13395630000001
277456355,ID,1993.0,female,2012-11-13,Bandung  Indonesia,420.0,179.0,-6.917463900000001,107.61912279999999
3732079258,LA,1994.0,male,2012-10-30,Santo Domingo  Dominican Republic,-240.0,1442.0,18.4860575,-69.93121169999999
1166204486,LA,1997.0,female,2012-11-06,Santo Domingo  Dominican Republic,-240.0,1442.0,18.4860575,-69.93121169999999
586139963,ID,1998.0,male,2012-10-06,Tebing Tinggi,420.0,67.0,3.3262879,99.1566855
2872121138,ES,,female,2012-05-24,,120.0,,,
568109791,US,,female,2012-07-09,,-240.0,,,
1268983539,US,1962.0,male,2012-10-04,San Francisco  California,-420.0,434.0,37.7749295,-122.4194155
2821882891,US,1993.0,female,2012-10-29,Port Louis  Mauritius,240.0,113.0,-20.1608912,57.50122220000001
3155523194,US,1992.0,male,2012-11-01,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
2800806650,ES,1982.0,male,2012-10-25,Santo Domingo  Dominican Republic,180.0,1442.0,18.4860575,-69.93121169999999
3301707967,JP,1986.0,male,2012-10-28,Toronto  Ontario,-300.0,696.0,,
2295372824,US,1980.0,male,2012-09-03,,-240.0,,,
2119597401,KH,1987.0,male,2012-10-31,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
1147195804,US,1985.0,male,2012-06-06,,-240.0,,,
653759097,HU,1997.0,female,2012-10-24,Miskolc  Hungary,60.0,173.0,48.103477500000004,20.7784384
4289724715,US,,male,2012-08-21,,-420.0,,,
2810294094,IR,1988.0,male,2012-11-26,  ,210.0,1475.0,,
1290148156,US,1991.0,female,2012-10-01,Porto Alegre,-120.0,159.0,-30.0346471,-51.2176584
3147066734,ID,1990.0,male,2012-10-08,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
4261865653,ID,1993.0,male,2012-11-01,Magelang,540.0,31.0,-7.4797341999999984,110.21769409999999
3421459078,US,1989.0,female,2012-10-31,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
3890774226,US,1989.0,male,2012-11-11,Port Louis  Mauritius,240.0,113.0,-20.1608912,57.50122220000001
1815238419,LA,1995.0,male,2012-10-26,Santo Domingo  Dominican Republic,-240.0,1442.0,18.4860575,-69.93121169999999
816005265,IR,1980.0,male,2012-11-11,  ,210.0,1475.0,,
4147197259,LA,1994.0,male,2012-11-07,,-180.0,,,
2249669326,IR,1980.0,male,2012-10-28,  ,210.0,1475.0,,
1159514873,ID,1993.0,male,2012-10-28,Jakarta  04,420.0,293.0,-6.2227172999999985,106.9270718
382950319,US,1979.0,male,2012-09-25,Ottawa  Ontario,-240.0,149.0,45.42152960000001,-75.69719309999998
1521019723,US,1993.0,male,2012-10-31,Kompong Cham  Kampong Cham  Cambodia,420.0,18.0,11.9924294,105.46454080000001
2070650252,US,1993.0,male,2012-10-31,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
525651660,ID,1996.0,male,2012-10-05,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
1389870532,ES,1997.0,female,2012-11-01,Santiago De Los Caballeros  Santiago  Dominican Republic,-300.0,50.0,19.4791963,-70.6930568
1984545931,GB,1991.0,female,2012-11-01,Purwokerto  Jawa Tengah  Indonesia,420.0,154.0,-7.424278200000001,109.2396366
3618150247,ID,1990.0,female,2012-09-22,Sibolga,,58.0,1.7368371,98.7851121
4184648629,AR,1990.0,male,2012-12-05,Torrance  CA,180.0,193.0,,
1414908641,US,,female,2012-05-08,,-240.0,,,
2407577247,ID,1986.0,male,2012-10-29,Pekanbaru,420.0,82.0,0.5070677,101.4477793
4247837958,TW,1989.0,female,2012-10-27,San Francisco  California,-480.0,434.0,37.7749295,-122.4194155
1016532055,US,1980.0,male,2012-10-30,  ,210.0,1475.0,,
34571579,ID,1989.0,male,2012-11-24,Yogyakarta,420.0,3092.0,,
2203702052,RO,1987.0,male,2012-11-10,Rupea,120.0,1.0,46.03778579999999,25.222507399999998
911473928,ID,1991.0,female,2012-09-22,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
3550021681,US,1983.0,female,2012-10-03,Ottawa  Ontario,-300.0,149.0,45.42152960000001,-75.69719309999998
3755949660,GB,1990.0,male,2012-10-24,Los Angeles  California,300.0,1555.0,34.0522342,-118.24368490000002
3004312073,ID,1993.0,male,2012-10-30,Yogyakarta,420.0,3092.0,,
3619589505,ID,1991.0,female,2012-10-31,Bandung  Indonesia,420.0,179.0,-6.917463900000001,107.61912279999999
1482135722,ID,1989.0,male,2012-11-07,Yogyakarta,450.0,3092.0,,
3635719454,US,,female,2012-11-15,Fort Collins  CO,-420.0,1.0,40.5852602,-105.084423
1272515876,ID,1996.0,male,2012-10-02,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
1545617939,US,1993.0,female,2012-11-21,Phnom Penh  11,420.0,631.0,11.513449699999999,104.7721035
895962660,ID,1992.0,male,2012-10-05,Medan  Indonesia,-360.0,4509.0,3.5951956,98.6722227
967528398,US,1905.0,male,2012-10-21,Los Angeles  California,-480.0,1555.0,34.0522342,-118.24368490000002
896695484,ID,1994.0,male,2012-10-07,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
3982365937,ID,1998.0,male,2012-10-23,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
990657269,US,1975.0,female,2012-07-25,,-420.0,,,
2056774099,US,1965.0,female,2012-07-17,,-240.0,,,
4177337176,IR,1988.0,male,2012-10-29,Narmak  Tehran  Iran,210.0,2.0,35.7507718,51.5129624
2973982989,ID,1983.0,male,2012-10-28,Pematangsieantar  Sumatera Utara  Indonesia,420.0,20.0,,
3748140266,ID,1992.0,female,2012-11-05,Surabaya  Indonesia,420.0,154.0,-7.2574719,112.7520883
2599754016,ID,1995.0,male,2012-10-04,Jakarta  Indonesia,420.0,394.0,-6.1744651,106.822745
4004541310,ID,1990.0,female,2012-11-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
13823529,ID,1996.0,female,2012-10-31,Rantauprapat  Sumatera Utara  Indonesia,420.0,56.0,2.1051078,99.8278387
581433123,KR,1975.0,male,2012-10-31,Jawa  Jawa Barat  Indonesia,420.0,1.0,-7.090910999999998,107.66888700000001
1104894196,US,1968.0,male,2012-10-30,Tiburon  California,-300.0,7.0,37.87353770000001,-122.4566392
4253862551,IR,1992.0,male,2012-11-22,  ,60.0,1475.0,,
2767833009,ID,1986.0,female,2012-10-28,Bantoel  Yogyakarta  Indonesia,420.0,68.0,-7.919016900000001,110.3785438
3836980439,US,1982.0,female,2012-10-02,San Francisco  California,-480.0,434.0,37.7749295,-122.4194155
3970250873,DE,1982.0,male,2012-10-30,Offenbach  Hessen,60.0,5.0,50.09563620000001,8.776084299999999
2860679776,US,1991.0,male,2012-11-26,Beau Bassin  Plaines Wilhems  Mauritius,240.0,4.0,-20.2230305,57.468382999999996
3416917845,US,1968.0,female,2012-09-27,Nepean  Ontario,-300.0,4.0,45.33490459999999,-75.7241006
3936585198,US,1997.0,male,2012-10-28,Yogyakarta,420.0,3092.0,,
2672139805,GR,,female,2012-04-30,,-240.0,,,
2676964429,RU,1994.0,male,2012-11-26,Tbilisi  Georgia,240.0,540.0,41.71513770000001,44.827096000000004
635532596,ID,1996.0,male,2012-10-14,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
2613282499,US,1991.0,male,2012-07-30,,-240.0,,,
1643431071,US,1994.0,male,2012-10-30,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
3009745016,US,1986.0,male,2012-10-31,,420.0,,,
359697449,GB,1989.0,female,2012-10-30,Djokja  Yogyakarta  Indonesia,420.0,398.0,-7.7955798,110.3694896
2842161546,US,,female,2012-05-19,,-240.0,,,
494129013,US,1972.0,male,2012-10-06,San Francisco  California,-480.0,434.0,37.7749295,-122.4194155
2459899993,US,1995.0,male,2012-11-26,Poudre D'Or Village  Riviere Du Rempart  Mauritius,240.0,1.0,-20.0629057,57.682162100000006
1091618147,US,1984.0,male,2012-12-01,Oakland  California,-480.0,18.0,37.8043637,-122.27111370000002
3165229188,ID,1995.0,male,2012-10-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
140394914,US,1959.0,female,2012-11-04,Yogyakarta,420.0,3092.0,,
2622214425,US,1993.0,male,2012-09-19,Tucson  Arizona,-420.0,41.0,,
2148501172,US,1992.0,female,2012-11-01,Bangkok  Thailand,420.0,12.0,13.7563309,100.5017651
1444789245,US,1990.0,female,2012-09-28,Los Angeles  California,-480.0,1555.0,34.0522342,-118.24368490000002
460765667,US,1992.0,male,2012-10-30,Yogyakarta,420.0,3092.0,,
3248222650,US,1997.0,female,2012-10-30,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
2569647799,US,1985.0,male,2012-10-26,Los Angeles  California,300.0,1555.0,34.0522342,-118.24368490000002
1360483191,HU,1980.0,female,2012-10-29,Karcag,60.0,19.0,47.314862899999994,20.9196518
53367076,US,1979.0,male,2012-06-17,,-240.0,,,
3424264611,US,1990.0,female,2012-11-08,Yogyakarta,420.0,3092.0,,
2204936887,US,,female,2012-05-01,,480.0,,,
1021885049,US,1990.0,female,2012-10-26,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
969803023,ID,1992.0,female,2012-10-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
1338664297,US,1991.0,male,2012-10-29,Yogyakarta,420.0,3092.0,,
2154392037,US,,male,2012-04-24,,-240.0,,,
96812855,US,1990.0,male,2012-10-15,Los Angeles  California,-480.0,1555.0,34.0522342,-118.24368490000002
612404529,US,1986.0,female,2012-07-03,,-420.0,,,
833215839,ID,1991.0,female,2012-10-29,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
2892102354,US,1993.0,male,2012-11-14,Los Angeles  California,120.0,1555.0,34.0522342,-118.24368490000002
3288653109,LA,1996.0,male,2012-10-29,Santo Domingo  Dominican Republic,30.0,1442.0,18.4860575,-69.93121169999999
2562868468,US,1985.0,male,2012-07-24,,-240.0,,,
130571140,US,1988.0,male,2012-10-31,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
93463214,LA,1996.0,female,2012-10-30,Santo Domingo  Dominican Republic,480.0,1442.0,18.4860575,-69.93121169999999
3619179868,US,,male,2012-05-01,,-240.0,,,
1474095735,HU,1996.0,female,2012-10-27,Miskolc  Hungary,60.0,173.0,48.103477500000004,20.7784384
474534362,US,1980.0,female,2012-11-13,Costa Mesa  California,-480.0,17.0,33.6411316,-117.9186689
1098203483,ID,1970.0,female,2012-11-10,Bandung  Indonesia,420.0,179.0,-6.917463900000001,107.61912279999999
504866441,US,1994.0,male,2012-11-28,Los Angeles  CA,210.0,220.0,34.0522342,-118.24368490000002
2976436278,ID,1994.0,male,2012-10-27,Yogyakarta,420.0,3092.0,,
3215256189,US,1994.0,female,2012-10-30,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
3300271716,US,1989.0,male,2012-10-20,Chicago  Illinois,-360.0,7.0,41.8781136,-87.62979820000001
2171593707,US,1991.0,male,2012-10-31,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
3878851138,ID,1992.0,female,2012-10-27,Yogyakarta,420.0,3092.0,,
1892750528,US,,male,2012-05-06,,-240.0,,,
881800819,ID,1992.0,female,2012-11-20,Lubukpakam  Sumatera Utara  Indonesia,420.0,5.0,3.5663315000000004,98.8751518
1481260215,GB,1995.0,male,2012-10-31,Siak Sri Inderapura  Riau  Indonesia,420.0,1.0,0.7832549999999999,102.069801
3615623384,ID,1995.0,female,2012-10-05,Lubuk Pakam  26,420.0,2.0,3.5556757000000005,98.8835447
4069815369,GB,,male,2012-04-23,,-240.0,,,
3212241259,IR,1993.0,male,2012-11-10,  ,210.0,1475.0,,
709460191,HR,1991.0,male,2012-10-25,Los Angeles  California,60.0,1555.0,34.0522342,-118.24368490000002
588566129,US,1986.0,male,2012-09-22,Phoenix  Arizona,-420.0,128.0,33.4483771,-112.07403729999999
2225914097,ID,1995.0,male,2012-10-26,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
308070439,US,1967.0,male,2012-10-23,Carmel  California,-480.0,1.0,36.5552386,-121.92328789999999
3026390019,US,,male,2012-04-22,,-240.0,,,
2625348345,US,1993.0,female,2012-10-29,Yogyakarta,420.0,3092.0,,
3339555152,GB,1990.0,male,2012-11-01,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
574855978,LA,1997.0,female,2012-10-28,Santo Domingo  Dominican Republic,-420.0,1442.0,18.4860575,-69.93121169999999
1394882493,ID,1991.0,male,2012-10-29,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
80987707,LA,1990.0,male,2012-10-20,Santa Ana  California,-480.0,34.0,33.7455731,-117.8678338
709445936,FR,1995.0,female,2012-11-11,Ibiza  Islas Baleares  Spain,240.0,2.0,39.0200099,1.4821482
4034043614,ID,1993.0,female,2012-10-31,Yogyakarta,420.0,3092.0,,
2122997883,US,1981.0,male,2012-10-11,Toronto  Ontario,-240.0,696.0,,
4204858683,US,1990.0,female,2012-10-02,Manila  Philippines,480.0,19.0,14.599512400000002,120.98421950000001
2181800340,US,1983.0,male,2012-07-14,,-420.0,,,
1916644034,US,1998.0,female,2012-10-29,Port Louis  18,240.0,34.0,41.6555325,-70.28414790000001
725218388,US,,female,2012-05-06,,-240.0,,,
2216135918,GB,1986.0,female,2012-05-28,,-240.0,,,
2488670215,US,1994.0,female,2012-10-30,Santo Domingo  Dominican Republic,-150.0,1442.0,18.4860575,-69.93121169999999
2404238851,LA,1998.0,female,2012-10-29,Santo Domingo  Dominican Republic,-240.0,1442.0,18.4860575,-69.93121169999999
803967074,US,1991.0,male,2012-11-12,Torrance  CA,120.0,193.0,,
626167648,ID,1994.0,male,2012-10-30,Yogyakarta,420.0,3092.0,,
1060419779,ID,1996.0,female,2012-10-28,Sintang  Kalimantan Barat  Indonesia,420.0,2.0,-0.1378068,112.8105512
3041198816,ID,1994.0,female,2012-10-29,undefined  undefined,420.0,191.0,,
261792458,US,1995.0,male,2012-11-05,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
1974836011,ID,1994.0,female,2012-11-05,Djokja  Yogyakarta  Indonesia,420.0,398.0,-7.7955798,110.3694896
4113941707,US,1989.0,female,2012-11-04,Tehran  Iran,210.0,116.0,35.6891975,51.3889736
228244129,ID,1991.0,female,2012-10-29,Yogyakarta,420.0,3092.0,,
1872151565,LA,1996.0,female,2012-10-28,San Felipe de Puerto Plata,120.0,31.0,19.780768600000002,-70.68710909999999
2084060801,US,1990.0,male,2012-10-01,Huntington Beach  California,-420.0,20.0,33.660297,-117.99922649999999
4286386563,US,1990.0,male,2012-11-20,Yogyakarta,-300.0,3092.0,,
384224307,US,1993.0,male,2012-11-02,Los Angeles  California,,1555.0,34.0522342,-118.24368490000002
616910744,US,1992.0,male,2012-10-31,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
3021205152,ID,1997.0,female,2012-10-08,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
998900471,ID,1996.0,male,2012-10-03,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
2813201480,US,1991.0,female,2012-11-01,Jakarta  04,420.0,293.0,-6.2227172999999985,106.9270718
2488742678,CN,1993.0,female,2012-05-27,,-180.0,,,
1350484276,ID,1994.0,female,2012-10-06,Kuala Lumpur  Malaysia,480.0,35.0,3.1390029999999998,101.68685500000001
3094939400,ID,1994.0,male,2012-10-31,Bandung  Indonesia,420.0,179.0,-6.917463900000001,107.61912279999999
977456993,ID,1996.0,male,2012-10-29,Yogyakarta,420.0,3092.0,,
3719198570,ID,1996.0,female,2012-10-16,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
3683083477,GB,1983.0,female,2012-05-16,,-240.0,,,
627518301,ID,1995.0,female,2012-10-15,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
513504800,US,1996.0,female,2012-11-13,Jacksonville  Florida,-300.0,2.0,30.3321838,-81.65565099999998
1293004971,ES,1995.0,male,2012-10-27,San Felipe de Puerto Plata,-180.0,31.0,19.780768600000002,-70.68710909999999
3208516638,US,1984.0,female,2012-06-06,,-240.0,,,
1931205803,US,1994.0,male,2012-11-13,Los Angeles  California,330.0,1555.0,34.0522342,-118.24368490000002
3421474428,ID,1992.0,male,2012-10-28,Yogyakarta,420.0,3092.0,,
2832833604,ID,1993.0,male,2012-10-31,Sleman,420.0,69.0,-7.688920299999999,110.3487545
752179556,US,1990.0,male,2012-11-01,Phnom Pen  Phnum Penh  Cambodia,420.0,471.0,11.544872900000001,104.89216680000001
2998715522,ID,1991.0,male,2012-12-11,Los Angeles  California,420.0,1555.0,34.0522342,-118.24368490000002
384085267,ID,1994.0,female,2012-11-01,Purworejo  Jawa Tengah  Indonesia,420.0,54.0,-7.740373899999999,110.0330554
1475378806,LA,1994.0,female,2012-11-15,Santo Domingo  Dominican Republic,420.0,1442.0,18.4860575,-69.93121169999999
2419818268,AR,1991.0,male,2012-11-23,  ,120.0,1475.0,,
3056710965,ID,1992.0,female,2012-11-23,Djokja  Yogyakarta  Indonesia,420.0,398.0,-7.7955798,110.3694896
4066874784,US,1982.0,male,2012-10-30,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
465031774,US,1982.0,female,2012-08-11,,-300.0,,,
1233137553,US,1992.0,male,2012-11-27,Torrance  California,-480.0,9.0,33.835849200000006,-118.34062879999999
2608634403,US,1993.0,female,2012-09-19,Karachi  Pakistan,-240.0,20.0,24.861462200000002,67.00993879999999
476865227,US,1972.0,female,2012-11-18,Compton  California,-480.0,16.0,33.8958492,-118.2200712
3619310356,GB,1963.0,female,2012-10-30,Adelaide  05,570.0,3.0,-33.8869524,151.2109986
3410292014,BR,1984.0,male,2012-10-13,Canoas,-120.0,22.0,-29.913258399999997,-51.18619210000001
1973465074,ID,1995.0,female,2012-10-30,Yogyakarta,420.0,3092.0,,
3652570675,LA,1991.0,male,2012-10-26,Lakewood  CA,-420.0,3.0,33.853626899999995,-118.13395630000001
725946242,ID,1995.0,male,2012-10-31,Yogyakarta,420.0,3092.0,,
3326871401,ID,1994.0,female,2012-10-28,Surabaya  08,420.0,126.0,-7.299860000000002,112.634
915019471,ID,1996.0,male,2012-10-09,Medan  Indonesia,270.0,4509.0,3.5951956,98.6722227
2304075585,US,,male,2012-04-25,,-300.0,,,
651258472,US,1978.0,male,2012-11-23,Los Angeles  California,-480.0,1555.0,34.0522342,-118.24368490000002
4043858202,ID,1997.0,male,2012-11-01,Purworejo  Jawa Tengah  Indonesia,420.0,54.0,-7.740373899999999,110.0330554
2902724458,ID,1992.0,male,2012-10-18,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
745878681,US,,male,2012-05-02,,-240.0,,,
933579381,US,1989.0,male,2012-10-27,Yogyakarta,420.0,3092.0,,
2586404185,US,1981.0,male,2012-08-18,,-240.0,,,
3839546066,US,1986.0,male,2012-11-06,Los Angeles  California,-480.0,1555.0,34.0522342,-118.24368490000002
2509535128,US,1993.0,male,2012-11-18,Pomona  CA,-480.0,3.0,34.055103,-117.7499909
1327809598,US,1996.0,female,2012-10-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
2960363100,ID,1994.0,female,2012-10-25,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
142802284,US,1996.0,male,2012-08-17,Makkah  Makkah  Saudi Arabia,-540.0,1.0,21.3890824,39.8579118
825088380,US,1990.0,female,2012-10-30,Pnom Penh  Phnum Penh  Cambodia,420.0,17.0,11.544872900000001,104.89216680000001
3611774179,US,1985.0,male,2012-10-25,Yogyakarta,420.0,3092.0,,
3560551858,AR,1988.0,male,2012-10-01,Assuit  Asyut  Egypt,180.0,1.0,27.1783117,31.1859257
162621141,RU,1976.0,male,2012-11-17,Kazan  73,240.0,1.0,59.93363370000001,30.324438800000003
532968501,US,1968.0,female,2012-10-26,San Clemente  California,-480.0,15.0,33.4269728,-117.6119925
3146656163,US,1993.0,female,2012-10-28,Pamplemousses  Pamplemousses  Mauritius,-420.0,15.0,-20.1136008,57.57592599999999
4125601999,US,1992.0,male,2012-11-03,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
57512773,ID,1993.0,female,2012-10-30,Karanganyar,420.0,1.0,-7.6387228,111.0460407
244325517,GB,1989.0,male,2012-10-12,undefined  undefined,480.0,191.0,,
4003749082,ID,1991.0,male,2012-10-29,Yogyakarta,420.0,3092.0,,
3535854264,US,1984.0,female,2012-06-15,,-240.0,,,
270220970,ID,1993.0,male,2012-10-28,Yogyakarta,420.0,3092.0,,
200398699,US,1987.0,female,2012-10-28,Jakarta  Indonesia,420.0,394.0,-6.1744651,106.822745
1007170657,ID,1990.0,male,2012-10-03,  ,420.0,1475.0,,
710216318,US,1988.0,male,2012-11-07,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
2032184491,ID,1997.0,female,2012-10-30,Jakarta  04,420.0,293.0,-6.2227172999999985,106.9270718
4078763105,ID,1991.0,female,2012-10-10,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
1349239121,ID,1994.0,male,2012-10-30,San Francisco  CA,420.0,90.0,37.7749295,-122.4194155
2768355549,HU,1991.0,male,2012-10-27,Miskolc  Hungary,60.0,173.0,48.103477500000004,20.7784384
544449933,ID,1995.0,female,2012-10-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
4172521332,US,,female,2012-05-03,,-420.0,,,
1730648718,US,1984.0,male,2012-11-26,Pomona  California,-480.0,21.0,34.055103,-117.7499909
3061856909,US,1985.0,female,2012-05-25,,-240.0,,,
1541147784,US,1993.0,male,2012-09-12,,-420.0,,,
1736904456,DE,1995.0,female,2012-10-25,Niederglatt  Zurich,60.0,1.0,47.49048570000001,8.5033814
1625298139,ID,1993.0,female,2012-10-31,Jambi City,390.0,8.0,-1.6101229,103.61312029999999
3740352906,ID,1994.0,male,2012-11-08,Djokja  Yogyakarta  Indonesia,120.0,398.0,-7.7955798,110.3694896
1550088160,US,1993.0,male,2012-10-30,Yogyakarta,420.0,3092.0,,
752659735,AR,1993.0,male,2012-10-20,  ,210.0,1475.0,,
3954508529,US,1993.0,male,2012-10-30,,-360.0,,,
1159947871,ID,1994.0,male,2012-09-30,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
1988684090,ID,1993.0,male,2012-10-19,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
777265687,ID,1992.0,male,2012-11-27,Purwokerto  Jawa Tengah  Indonesia,420.0,154.0,-7.424278200000001,109.2396366
1563204458,US,1990.0,female,2012-10-24,West Lafayette  IN,-300.0,2.0,,
19391071,ID,1989.0,male,2012-10-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
1462548068,US,1990.0,female,2012-11-12,Crescent City  California,-480.0,2.0,41.7557501,-124.2025913
2459235686,ID,1992.0,male,2012-10-24,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
85868244,US,1997.0,female,2012-11-04,Quatre Bornes  Mauritius,240.0,18.0,-20.2674718,57.4796981
540639474,ID,1983.0,male,2012-10-30,Yogyakarta,420.0,3092.0,,
2994728451,IR,1993.0,male,2012-11-12,Providence  UT,210.0,18.0,41.706320399999996,-111.81716499999999
3828171153,ID,1991.0,male,2012-10-30,Yogyakarta,420.0,3092.0,,
4159391848,ID,1991.0,female,2012-10-28,Yogyakarta,420.0,3092.0,,
1354432655,ID,1995.0,female,2012-10-31,Yogyakarta,420.0,3092.0,,
2752649299,ID,1993.0,male,2012-10-27,Yogyakarta,420.0,3092.0,,
685067568,ID,1989.0,male,2012-10-13,Medan  26,420.0,211.0,3.6184529999999997,98.681975
2990015215,US,1983.0,male,2012-10-30,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
3458245367,US,1997.0,male,2012-10-30,Bel Air  Flacq  Mauritius,240.0,49.0,-20.2582305,57.75446359999999
4058202578,US,1982.0,female,2012-10-24,Reseda  California,-480.0,4.0,34.2011141,-118.5360517
3210206992,US,1993.0,male,2012-10-02,Los Angeles  California,-480.0,1555.0,34.0522342,-118.24368490000002
2083499573,US,1991.0,male,2012-11-12,Delhi  07,330.0,13.0,28.678582799999997,77.19158399999998
2681205508,ID,1994.0,male,2012-10-02,Medan  Indonesia,-420.0,4509.0,3.5951956,98.6722227
2838343295,ID,1979.0,female,2012-10-31,Semarang  Indonesia,420.0,114.0,-7.0051453,110.43812539999999
2227769218,ID,1998.0,female,2012-10-31,Jember  08,420.0,2.0,-8.202298599999999,113.6955217
1784981569,US,1991.0,male,2012-10-12,Toronto  Ontario,-300.0,696.0,,
1805439617,GB,1989.0,male,2012-10-09,Rowland Heights  California,-480.0,6.0,33.976123799999996,-117.9053395
1654148232,ID,1993.0,female,2012-10-03,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
1506444200,US,1996.0,male,2012-10-29,Port Louis  Mauritius,240.0,113.0,-20.1608912,57.50122220000001
4289947035,ID,1993.0,female,2012-11-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
3585858860,IN,1994.0,female,2012-10-01,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
2367901601,ID,1985.0,male,2012-10-30,Yogyakarta,420.0,3092.0,,
2226878419,US,1993.0,male,2012-11-01,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
1695387751,ID,1992.0,female,2012-09-26,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
4214565605,US,1983.0,female,2012-10-28,Djokja  Yogyakarta  Indonesia,420.0,398.0,-7.7955798,110.3694896
3766417922,ID,1990.0,male,2012-12-08,Los Angeles  California,-150.0,1555.0,34.0522342,-118.24368490000002
2645446885,ID,1996.0,female,2012-11-16,Bandar Lampung,420.0,69.0,-5.397139599999999,105.2667887
2868437416,ID,1994.0,male,2012-10-30,Yogyakarta,420.0,3092.0,,
2000488364,US,1980.0,male,2012-10-21,Los Angeles  CA,-480.0,220.0,34.0522342,-118.24368490000002
1826584692,US,1992.0,female,2012-10-27,Yogyakarta,420.0,3092.0,,
2238460219,US,1991.0,male,2012-10-31,Phnom Penh,420.0,2169.0,11.544872900000001,104.89216680000001
754420726,IR,1983.0,male,2012-11-05,San Jose  CA,270.0,82.0,37.338208200000004,-121.88632859999998
2063751684,US,1969.0,male,2012-11-06,Ottawa  Ontario,120.0,149.0,45.42152960000001,-75.69719309999998
2887681299,GB,1980.0,female,2012-08-25,,-240.0,,,
4251883229,US,1971.0,male,2012-09-24,Toronto  Ontario,-240.0,696.0,,
3632992000,ID,1988.0,female,2012-09-26,Medan  Indonesia,420.0,4509.0,3.5951956,98.6722227
244665841,US,1993.0,male,2012-10-11,  ,210.0,1475.0,,
796310957,US,1981.0,female,2012-11-14,Irvine  California,-480.0,53.0,33.6839473,-117.79469420000001
2144327446,US,1991.0,male,2012-11-19,Toronto  Ontario,-300.0,696.0,,
